id,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,genres
0UwI6BXZVlJRjqrZKMmLtk,0.0223,0.677,0.947,0.00391,10,0.605,-5.859,0,0.216,151.02,4,0.716,gospel
17dfv4K39teHiN0mTkUXqa,0.869,0.517,0.365,0,10,0.0907,-13.213,1,0.062,100.304,4,0.62,gospel
0RNPiXc8aLrCbuivYlouzd,0.27,0.372,0.468,0,0,0.279,-8.684,1,0.0462,105.77,4,0.201,gospel
7ecCOdHyhkWrQWbzDnHm6m,0.568,0.407,0.535,0,1,0.861,-10.168,1,0.0354,131.79,4,0.434,gospel
4NJTkqdVgGmKJor8DPbd9z,0.176,0.683,0.693,0,9,0.188,-7.588,1,0.0315,119.86,4,0.665,gospel
3Cv4s7OPVLaZ8RugVOyEcQ,0.324,0.463,0.675,0,5,0.638,-6.593,1,0.0341,95.973,3,0.634,gospel
6oUMdwHNYiBcf8oWrx2hj1,0.252,0.45,0.494,0,1,0.666,-6.311,1,0.0287,146.947,4,0.158,gospel
4BrVIA7T6pwSKvCoKM6l2y,0.539,0.397,0.294,0,1,0.106,-9.078,1,0.0362,115.316,4,0.235,gospel
2lcTSGo7sBkh793aZ9Uh73,0.525,0.344,0.788,0,9,0.275,-5.164,1,0.0478,148.157,4,0.416,gospel
4Bt4pEDCtWSQcqynKQFIYE,0.556,0.663,0.495,0,8,0.0705,-8.254,1,0.0308,89.918,4,0.623,gospel
4vYlw8Jih55aR14lRiZh7w,0.414,0.742,0.704,1.93e-06,5,0.131,-6.269,1,0.264,120.045,4,0.368,gospel
7Co7aixEBSghbiZj7Zkthw,0.201,0.534,0.444,0,3,0.337,-7.993,0,0.0392,121.476,4,0.141,gospel
1g28BX8mGwJogaJpXhNXNi,0.26,0.573,0.416,0,2,0.107,-9.686,1,0.0255,134.189,4,0.313,gospel
7z3C6FjWyYIePXjCFFAHDX,0.503,0.381,0.166,0,10,0.148,-20.195,0,0.21,77.559,4,0.282,gospel
12Wj5X4UWjSVLEmOVtWCjq,0.00152,0.728,0.933,0.229,1,0.767,-6.417,1,0.0751,115.968,4,0.691,gospel
5NsIWuO8yute6RHF3Ij7cE,0.823,0.452,0.28,0,9,0.107,-8.458,1,0.0289,132.634,4,0.353,gospel
7juX89alZ9amkn0vPVQrnT,0.901,0.422,0.117,0,11,0.0546,-13.659,1,0.0315,77.202,4,0.231,gospel
0MRUfAuCXJ5IxzAnJ836eG,0.287,0.656,0.493,0,0,0.413,-7.806,1,0.0245,111.695,4,0.651,gospel
6e4u9vjkE1qpd9sZiXSVWc,0.35,0.574,0.606,0,6,0.106,-6.532,1,0.0402,79.018,4,0.247,gospel
1svQwHvEu07O1PS52A5NVm,0.295,0.517,0.347,0,5,0.921,-9.465,1,0.0382,115.86,4,0.249,gospel
6wOIdueNYEFyJZkPwKABrT,0.161,0.595,0.765,0,11,0.252,-6.862,1,0.166,105.35,4,0.745,gospel
0juNdpMwOlOEC7EwTypDiR,0.644,0.529,0.547,0,6,0.9,-7.916,1,0.024,81.726,4,0.673,gospel
0jZkU2WcbamGJBkMpWiXpO,0.0731,0.59,0.658,0,5,0.44,-4.542,1,0.0847,123.039,4,0.605,gospel
4sEgw3MdmfO5PZZCl8i2fW,0.0483,0.362,0.607,0,2,0.219,-6.374,1,0.0342,119.32,4,0.14,gospel
6TOhXLevQUI4fjrxLL1nJE,0.475,0.719,0.729,0.00116,10,0.103,-6.583,0,0.0406,108.216,4,0.387,gospel
682XjN6L1Qhs5rXbuGSQKK,0.815,0.384,0.362,0,7,0.313,-7.414,1,0.0274,92.411,4,0.38,gospel
3vjZ6PHJ6QOLHjo1P1K3re,0.866,0.312,0.4,0,5,0.266,-8.989,0,0.0361,138.618,3,0.247,gospel
7CJEePYVHVzMmeZdmrEsJ7,0.202,0.524,0.408,0,11,0.156,-9.343,0,0.0882,85.885,5,0.262,gospel
2M4bPMboF6KmA4paixqo0I,0.904,0.211,0.218,0,3,0.148,-11.727,0,0.0355,171.706,4,0.148,gospel
1ivx1TRcE67SmyIVNiHELZ,0.395,0.497,0.578,0,8,0.107,-7.04,1,0.0612,130.185,4,0.467,gospel
60E8Jx9OsSkoYPQWijCpuQ,0.378,0.469,0.621,1.8e-06,4,0.123,-4.745,1,0.0315,135.764,4,0.211,gospel
7dWtxzSjLNfoJNEbcA6uoz,0.667,0.459,0.249,0.000195,11,0.112,-8.363,1,0.0341,129.791,1,0.147,gospel
1ACZpHI5vZ5Ea4xGlkdGWM,0.325,0.927,0.367,0,9,0.132,-7.797,1,0.382,99.053,4,0.576,comedy
3SKdGlG5mkaRFOqvaGbLSl,0.76,0.786,0.437,0.00452,7,0.438,-6.895,0,0.0605,87.992,4,0.806,comedy
10Igtw8bSDyyFs7KIsKngZ,0.147,0.755,0.599,0,8,0.109,-5.042,1,0.224,133.123,4,0.755,comedy
2oBqR7wSjEonzeDPJXo9V4,0.739,0.6,0.106,9.76e-06,6,0.155,-26.741,0,0.0454,109.078,4,0.348,comedy
7MkysLvt3L8UFji2PceoFU,0.203,0.829,0.514,0.000157,7,0.115,-6.694,1,0.037,114.955,4,0.397,comedy
4dOqerfzTjmiLkIn3njwsj,0.901,0.622,0.813,0,5,0.762,-7.741,1,0.929,110.618,3,0.18,comedy
0rRboI6IRuGx56Dq3UdYY4,0.169,0.802,0.341,0,7,0.0783,-8.56,1,0.488,166.01,4,0.849,comedy
0vgk507RN9WKQAjVvbFTYI,0.873,0.643,0.863,0,7,0.73,-5.428,1,0.894,113.099,3,0.249,comedy
1TkWsnheqK0gBtvh07BtNX,0.114,0.858,0.697,0,2,0.224,-5.361,1,0.23,98.013,4,0.364,comedy
7BJoK2NNvh6I5pFqrGQKNo,0.877,0.716,0.845,0,3,0.96,-6.308,1,0.957,55.471,4,0.545,comedy
6doSV1UQjyKxiNCnBnDTeG,0.766,0.356,0.503,2.51e-06,9,0.871,-8.937,1,0.0734,88.816,4,0.331,comedy
1On1nFGXtHQ3VHOR8F2uEi,0.808,0.533,0.0198,0,1,0.122,-26.243,0,0.0335,101.972,4,0.105,comedy
0Dfctnkk9xIikDKJ06uwzo,0.599,0.828,0.577,0,6,0.0814,-7.656,0,0.158,86.339,4,0.587,comedy
6myzlTpUYxFzvHj0iyTWyf,0.79,0.534,0.862,0,1,0.692,-7.794,0,0.947,80.957,3,0.337,comedy
2KNt0BWMJwB8uEqus75mRB,0.935,0.428,0.517,2.68e-05,7,0.187,-8.068,0,0.0862,105.435,4,0.504,comedy
7e1qHLkgmgc8N7wseYEkFd,0.866,0.483,0.9,0,11,0.924,-6.78,1,0.947,87.457,3,0.278,comedy
2hhFpD32iXUd4GaCu6T4wn,0.42,0.823,0.731,0,3,0.306,-4.273,1,0.307,90.302,4,0.876,comedy
1ioZsGaSzIB4YHRjoGsInv,0.963,0.752,0.242,0.909,4,0.109,-16.994,1,0.0538,80.018,4,0.489,comedy
5TlAXiBCBwiQnIZUAA4Jkg,0.432,0.684,0.621,0,11,0.607,-8.442,0,0.362,128.882,3,0.537,comedy
6NN8ylldxu1w8es9FflPIg,0.918,0.562,0.742,0,3,0.718,-9.441,1,0.898,67.75,4,0.85,comedy
5r96TaQquRrlo3Ym3ZlSL2,0.103,0.728,0.448,0,8,0.267,-10.54,1,0.172,80.902,4,0.483,comedy
0IpDmsZTewzKvSFjvJANO9,0.908,0.54,0.815,0,7,0.954,-6.984,1,0.947,64.683,3,0.203,comedy
2S1LebN6AXXQqJolBxlWgO,0.639,0.694,0.664,0,2,0.0929,-4.649,1,0.05,95.941,4,0.676,comedy
5eik5ZbFAP99Upyw3M5Sia,0.886,0.696,0.569,0,0,0.778,-10.623,0,0.909,72.991,4,0.868,comedy
5PEleSkK4p4E1sx3x7cOLt,0.0188,0.615,0.811,0,6,0.196,-4.316,1,0.144,167.995,4,0.808,comedy
274d8ofhYrcF9eHVO4ra1H,0.913,0.537,0.845,0,5,0.927,-9.266,1,0.862,121.422,3,0.64,comedy
3IQSYqnKsCTMLWn2xE3HFT,0.0465,0.623,0.871,0,0,0.111,-2.403,1,0.239,150.079,4,0.653,comedy
5ekGXp6d12y9yU5l0HjObJ,0.858,0.482,0.84,0,8,0.738,-8.343,0,0.942,87.126,3,0.511,comedy
46nJ8ZPiUX4TuvCey0Wcz1,0.0143,0.8,0.656,0,5,0.354,-5.874,0,0.114,119.921,4,0.437,comedy
6AKgfPYicohtcFVFij9M7U,0.854,0.743,0.885,0,11,0.707,-5.489,1,0.773,47.42,4,0.477,comedy
3ji3RdsWWyuuZyehLmYj0b,0.576,0.919,0.362,0,8,0.134,-8.331,1,0.368,104.987,4,0.416,comedy
5jBOjVeHa7LivR5kO6by0b,0.874,0.634,0.861,0,3,0.895,-5.187,0,0.923,136.252,5,0.287,comedy
7lFgli7y2vo7sjgynHZzBP,0.107,0.501,0.796,0.000974,0,0.539,-4.599,1,0.104,130.719,4,0.582,comedy
09dxV3lxB79PHMtB02QwoO,0.804,0.493,0.807,0,6,0.81,-9.076,1,0.927,111.661,4,0.411,comedy
74sUbOF9Zm8LdGUJjxleTl,0.332,0.487,0.429,0,4,0.207,-8.716,0,0.0391,143.582,4,0.508,comedy
538DIFDEYgFmEy7wxNkphc,0.333,0.732,0.444,0,9,0.18,-7.429,1,0.0515,87.983,4,0.744,comedy
1KRdD8IpxMXGB2883OVP2Q,0.907,0.738,0.531,1.07e-05,6,0.311,-7.35,1,0.14,170.007,4,0.919,comedy
4VRRXD9awNo4PqDVg7Cy6j,0.784,0.465,0.943,0,8,0.902,-6.97,0,0.935,60.078,4,0.315,comedy
4roDTLs05yU9RpSBqwfKQ3,0.182,0.906,0.888,0,2,0.934,-7.275,1,0.152,105.991,4,0.756,comedy
1TBDPLgwy80HP8AjRiy08J,0.864,0.664,0.683,0,4,0.676,-8.953,1,0.878,106.843,3,0.658,comedy
2ov4LhWJZ2J7zGnHQqoWvZ,0.641,0.62,0.506,0,2,0.508,-12.894,0,0.155,98.582,4,0.632,comedy
2c1KUgGKF3Vw3Wfptp7gkJ,0.905,0.584,0.885,0,6,0.979,-5.73,1,0.907,83.106,4,0.469,comedy
3O9nQmCkiA2VUAqQpkJZhD,0.0225,0.718,0.712,0,8,0.0442,-5.242,1,0.222,97.005,4,0.42,comedy
5TW3aLomrdwguBdzCzQXj5,0.84,0.51,0.934,0,2,0.791,-5.76,1,0.94,87.2,3,0.258,comedy
3MQmQowCMVhepBDEsuBXIm,0.555,0.974,0.52,0,1,0.0455,-6.849,1,0.34,117.995,4,0.216,comedy
55ucxyxX2TQIcjw3yuWCqo,0.895,0.654,0.808,0,8,0.982,-7.009,1,0.935,106.692,5,0.262,comedy
5IJbTPhcj0IjdzUaYqwe2I,0.552,0.827,0.524,0.000112,10,0.198,-9.819,1,0.0536,136.785,4,0.356,comedy
03odvvcv3hnbChppx8fc5q,0.843,0.46,0.753,5.64e-06,2,0.855,-21.092,1,0.855,117.977,5,0.101,comedy
5354TkqoLgY6C6wnf7dLYK,0.0521,0.744,0.508,0,2,0.153,-8.145,1,0.0709,83.998,4,0.0548,comedy
19DGOw0R4aKjvU3kHGlws5,0.783,0.538,0.813,0,10,0.77,-6.137,0,0.953,86.473,4,0.28,comedy
0kNkyCg59tcaSGyoC2ByTX,0.322,0.71,0.848,0,9,0.159,-5.01,0,0.194,134.894,4,0.572,anime
2kDzBbMh3e90zc1xCnwqD7,0.000734,0.513,0.63,0.486,5,0.344,-10.331,0,0.0285,130.026,4,0.555,anime
4dPVmeisPfQrLcjx0Wz1KW,0.0366,0.781,0.533,0,1,0.597,-9.215,1,0.302,133.967,4,0.326,anime
5N7IPpxdpnzpzOLZxVyxX6,0.0242,0.707,0.668,0.0702,4,0.113,-8.078,0,0.0316,129.78,4,0.225,anime
5H9VMgnzuU62NYzWdJlqae,0.217,0.694,0.766,1.01e-06,1,0.134,-7.179,1,0.14,133.924,4,0.636,anime
4U8fnAB8TC34v9xpNL5CEx,0.476,0.67,0.282,0.526,0,0.102,-10.941,1,0.194,146.078,4,0.236,anime
2XpV9sHBexcNrz0Gyf3l18,0.121,0.536,0.966,0,6,0.0477,-2.929,0,0.0558,152.076,4,0.849,anime
6Wl24CKDAymztgRUXTJeyi,0.0392,0.654,0.364,0.00544,9,0.127,-13.831,0,0.0933,80.306,4,0.0896,anime
086iznqzaVOAmuYMYyjUpn,0.0639,0.494,0.978,0,11,0.292,-1.597,0,0.16,168.899,4,0.545,anime
1TUraeK9U3vpjE11pqmAlq,0.281,0.71,0.634,0,5,0.437,-3.954,1,0.241,150.228,4,0.237,anime
64yajM6CxtLghmgB53VeXT,0.00955,0.529,0.931,0,4,0.465,-1.538,1,0.0581,92.466,4,0.695,anime
0GjTZO9qbLcIXvHkS2Os71,0.0183,0.301,0.931,4.14e-06,11,0.16,-2.551,1,0.0944,182.955,4,0.437,anime
6aLzDW8TlgccoWycY99mfU,0.214,0.75,0.727,0,11,0.0557,-8.445,1,0.0669,109.923,4,0.847,anime
2KdPBCvrP86pEBzdJJcFil,0.25,0.606,0.599,0,1,0.121,-7.39,0,0.102,182.058,4,0.474,anime
3dUXPkCP34x762v8cOJTRt,0.232,0.765,0.75,0,10,0.233,-7.375,1,0.198,128.031,4,0.568,anime
4XhqkGQe00L6zCkaWxldr2,0.39,0.76,0.374,0.00429,4,0.27,-10.019,1,0.0782,120.162,4,0.438,anime
22tot0Y6uKuWdAZnEQyB6g,0.0613,0.679,0.908,0.000778,11,0.0711,-2.949,1,0.0379,119.978,4,0.658,anime
18kzSrvapnN9HYzaxVuBPU,0.992,0.422,0.0474,0.786,7,0.114,-21.888,1,0.0382,86.736,4,0.404,anime
0lVp0ajGZ2huxjV0LjnLI4,0.206,0.709,0.941,0,8,0.249,-4.929,0,0.276,148.029,4,0.333,anime
6RbvmBzJLNZvZ9vb2egoP5,0.826,0.629,0.339,0.231,0,0.316,-15.13,1,0.0424,89.99,4,0.107,anime
5uraJqtCBvLpwt3VeomZdq,0.22,0.44,0.983,0,0,0.26,-4.36,1,0.0868,159.968,4,0.203,anime
14TLstXJrM2WmaXw0czMeg,0.99,0.387,0.0518,0.929,8,0.0686,-22.949,1,0.0419,96.659,4,0.118,anime
1zoyteFQmeUUqyOl2Xznpy,0.000253,0.568,0.809,3.33e-05,11,0.151,-3.869,0,0.0517,155.029,4,0.709,anime
56ZDk3LkFLDJcmIcFfwhCV,0.0128,0.442,0.717,0.4,7,0.0892,-8.67,1,0.0678,185.016,4,0.324,anime
5RXmLhscstsdvWPN0XtUa0,0.00079,0.586,0.892,4.05e-06,11,0.16,-5.259,0,0.0349,100.04,4,0.665,anime
7MT6oS4fEqzuKrHSGu59Ez,0.981,0.416,0.0686,0.884,8,0.159,-19.046,0,0.0415,68.807,4,0.0423,anime
17VP4tofJ3evJbtY8Tk1Qi,0.00652,0.491,0.915,0.125,11,0.0906,-4.834,1,0.143,134.947,4,0.582,anime
4y0U65ATXW92mjAYtX9gds,0.935,0.507,0.462,0.9,6,0.0846,-11.968,1,0.0415,121.232,4,0.489,anime
0OGw7V8wAI6OsZIQ12JkTP,0.00139,0.592,0.937,1.74e-05,11,0.189,-4.905,1,0.0442,102.073,4,0.529,anime
2gtDLHLCaUlqt5c2x4CMAr,0.0293,0.663,0.441,0.00319,9,0.118,-11.599,1,0.409,161.136,4,0.29,anime
3IDF7N86lrcWaJEt9C1gbS,0.0116,0.318,0.902,0,1,0.393,-4.605,1,0.131,199.844,4,0.437,anime
3yyFNFV2MQIQ4M6Rj88Eru,0.00817,0.762,0.826,0.682,8,0.0841,-2.369,1,0.0773,162.953,4,0.283,anime
6IZF8hi9J6EtFDLQqOlSbu,0.94,0.0999,0.181,0.888,0,0.105,-17.599,0,0.0424,71.277,4,0.0922,anime
314NHz2hsnAMwRWpTnuemz,1.46e-05,0.455,0.908,0.717,1,0.1,-9.2,1,0.0435,155.004,4,0.512,anime
70p3HYq9iHZisJqpDmWd1U,0.0232,0.455,0.952,5.65e-05,1,0.0662,-6.382,0,0.0787,90.365,4,0.332,anime
6VB3K5u8557Vg4qadMeXiO,0.0242,0.289,0.93,0,6,0.252,-3.615,1,0.155,82.108,4,0.498,anime
3bI34Ts8OMPfIpoPqzyZgM,0.113,0.689,0.692,0,3,0.134,-4.388,0,0.0354,116.024,4,0.902,anime
0xs0r28NNIFFlMAGLbeQWq,0.0202,0.211,0.771,0,4,0.157,-3.678,1,0.0641,172.214,4,0.379,anime
5Z2DNRAhs6r4VdINVkRhYY,0.00315,0.495,0.844,0,2,0.459,-3.65,1,0.0671,159.989,4,0.486,anime
1Kn0UkHRWUbzj8T9J6ZQRf,0.516,0.768,0.49,0.696,1,0.112,-18.959,1,0.319,149.994,4,0.465,anime
2y7f8qkrgIqY5KsfPNcuix,0.00358,0.592,0.894,5.32e-06,11,0.0721,-4.71,0,0.042,100.026,4,0.642,anime
0UkRI9mEkLYbTqVodJhDn2,0.0351,0.495,0.295,0.159,2,0.321,-13.18,0,0.0296,129.93,4,0.06,anime
2vOAHp8PBBFYqvQUWSoITY,0.00894,0.533,0.918,0,4,0.643,-2.095,1,0.0616,92.504,4,0.662,anime
4vn0eCi3dRwGDHdyskh3Oy,0.894,0.659,0.212,0,3,0.0939,-9.282,1,0.0322,80.015,4,0.445,anime
355nQhlJ37CswXP54GZAz9,0.0699,0.567,0.897,0,8,0.297,-4.363,0,0.235,159.885,4,0.709,anime
7k9gPFqA0pFJA8cSt0Lg4w,0.0175,0.47,0.918,0.000257,6,0.332,-4.683,1,0.0713,150.949,4,0.621,anime
733hyyG8U8kxxebds98nc6,0.75,0.732,0.303,0.828,4,0.141,-13.575,1,0.057,82.555,4,0.601,anime
3zFa6xK7RVgE9cL9WfGcfJ,0.000779,0.391,0.535,0.567,2,0.121,-9.761,1,0.0336,145.681,4,0.0489,anime
3YOZLPRiTuYgItSGO41gPT,0.0132,0.475,0.961,0,11,0.331,-1.434,1,0.0705,94.466,4,0.355,anime
15iR8YLIiaoJlyw13ytzo7,0.746,0,0.294,0.312,0,0.111,-10.625,0,0,0,0,0,anime
4Q4w8aRdfhIIEhBututktL,0.0676,0.328,0.884,0.0166,6,0.327,-7.982,1,0.0338,201.868,4,0.686,ska
6KBQ6bvW7Zi1y5XfuJFYkB,0.0118,0.818,0.487,0.0283,0,0.18,-8.75,0,0.223,118.182,4,0.906,ska
3pdHJCTk85ls2SGGXIJ7XH,0.00244,0.525,0.989,0,4,0.123,-1.438,1,0.0527,104.069,4,0.504,ska
5J7lVL6oCf4XtfSObMaJsm,0.0679,0.942,0.801,0.152,4,0.313,-9.509,1,0.126,125.123,4,0.969,ska
